+----------------------+----------------------------------------------------------------+-------------------------------------------------+--------------------------------+--------+
|          ID          |                              NAME                              |                     FAMILY                      |          PRODUCT IDS           | STATUS |
| fd8l6db0kmoh5b4q49sf | ubuntu-18-04-lts-v20220314                                     | ubuntu-1804-lts                                 | f2eu78ijf0qf7n2lsq9j           | READY  |
| fd8l6ehvi9qvdaksv48r | bitrix-1c-centos-7-v20220124                                   | bitrix                                          | f2er9g6d90hm8opcr46f,          | READY  |
|                      |                                                                |                                                 | f2eqq349h386so5l1mff           |        |
| fd8l6fpgksa9f9515qpl | gitlab-v20220824                                               | gitlab                                          | f2e31ol2tma3cn0nkqua,          | READY  |
|                      |                                                                |                                                 | f2e82m62kd032hrqpvkk           |        |
| fd8l9qf9lsih4f772meq | lemp-1544621843                                                | lemp                                            | f2edps0uog97bl1fv24i           | READY  |
| fd8la3fuqene9gf5g049 | redmine-v20211117                                              | redmine                                         | f2ekd5a12dkun206sa9e,          | READY  |
|                      |                                                                |                                                 | f2egplcbc2e8dqlna7qh           |        |
| fd8la7qa7lsc1l4o6esn | pentestit-nwaf-mlc-v20220808c                                  | pentestit-nwaf-mlc                              | f2eshh3kfjjsivhd0dv2,          | READY  |
|                      |                                                                |                                                 | f2en2qqan063u407f37v           |        |
| fd8lb4ukc88q73lb9mod | wordpress-v20220131                                            | wordpress                                       | f2era6f7e4fk7ou5l38a,          | READY  |
|                      |                                                                |                                                 | f2eg1f02jts1vnt67rr9           |        |
| fd8lbi4hr72am1eb2kmf | ubuntu-20-04-lts-v20211027                                     | ubuntu-2004-lts                                 | f2ej3v69sukaa9c7p0vt           | READY  |
| fd8ld0eiblfkgd025vid | ubuntu-18-04-lts-gpu-v20220126                                 | ubuntu-1804-lts-gpu                             | f2e6f9ljrpe3hotgdp5d           | READY  |
| fd8le4hl5jhi2qdrtpv5 | container-optimized-image-gpu-v20220105                        | container-optimized-image-gpu                   | f2e798lojb07q3utnhfd           | READY  |
| fd8le77nrfulpsqa9jm1 | yandextank-1559741205                                          | yandextank                                      | f2e7a53fnsi7r8on560i           | READY  |
| fd8lf95uopek213iph4j | ubuntu-18-04-lts-gpu-v20211206                                 | ubuntu-1804-lts-gpu                             | f2eetpfpl6ariv3h10ts           | READY  |
| fd8lfv4fkm9lupv7l09g | wordpress-v20220502                                            | wordpress                                       | f2eo6c6bo2kutk5d9fq6,          | READY  |
|                      |                                                                |                                                 | f2e5dohs344re7l57n0g           |        |
| fd8lgnjtv4611ph72jle | centos-7-gpu-1583852980                                        | centos-7-gpu                                    | f2ekfpb3sqjlq8vgvpg8           | READY  |
| fd8lhpfrk69kt3c7jr7p | container-optimized-image-v20211227                            | container-optimized-image                       | f2ek5ijss0sm4ud6rkcd           | READY  |
| fd8liv521au2k3uais43 | jenkins-v20220328                                              | jenkins                                         | f2emuav5puteccsatvkp,          | READY  |
|                      |                                                                |                                                 | f2e6vdivkk60dimjnptr           |        |
| fd8lj3qa1fp4efk27kco | centos-7-vgpu-v20220103                                        | centos-7-vgpu                                   | f2e5g9nog07979jb625h           | READY  |
| fd8ljk6g0trbk0p0eu4u | centos-7-vgpu-v20211201                                        | centos-7-vgpu                                   | f2e8ici41hvah7jghmi3           | READY  |
| fd8lk15v8cvdrf7rfh9j | lemp-v20220502                                                 | lemp                                            | f2et24abn6li0fm6mecr,          | READY  |
|                      |                                                                |                                                 | f2e9u3b3bivkobobvtuk           |        |
| fd8lk67jq1u879cs9m0d | centos-8-gpu-v20211006                                         | centos-8-gpu                                    | f2etmqc3r31sh0npnc10           | READY  |
| fd8lkaaamqrqr7hkbluj | opencart-1562667756                                            | opencart                                        | f2el74oimbe6oiaari4q           | READY  |
| fd8lmgo1jtoe74d3gf48 | fedora-35-v20220606                                            | fedora-35                                       | f2e22san5itgc1rkls7u           | READY  |
| fd8lnmhmn8oimgb7uh3d | debian-10-gpu-v20211220                                        | debian-10-gpu                                   | f2erdpmkh1ld3k9nderk           | READY  |
| fd8lnof1uj9oupr9q331 | container-optimized-image-1582648898                           | container-optimized-image                       | f2e32dm99mkna1v6i9lt           | READY  |
| fd8looud6b3nervifuhl | redmine-1558525628                                             | redmine                                         | f2eirll6mu63a2e2bsea           | READY  |
